File 0397_0.85_0.12.jpg: PSNR=13.14, SSIM=0.7825, time=0.0477s
File 0399_0.8_0.08.jpg: PSNR=11.54, SSIM=0.7349, time=0.0374s
File 0400_0.9_0.12.jpg: PSNR=18.62, SSIM=0.8896, time=0.0284s
File 0402_0.8_0.16.jpg: PSNR=23.47, SSIM=0.9543, time=0.0460s
File 0404_0.8_0.2.jpg: PSNR=16.37, SSIM=0.8760, time=0.0351s
File 0405_1_0.08.jpg: PSNR=16.83, SSIM=0.8612, time=0.0312s
File 0406_1_0.2.jpg: PSNR=14.04, SSIM=0.8107, time=0.0551s
File 0407_0.95_0.16.jpg: PSNR=14.19, SSIM=0.8397, time=0.0551s
File 0409_1_0.12.jpg: PSNR=19.21, SSIM=0.9067, time=0.0439s
File 0411_0.95_0.16.jpg: PSNR=16.06, SSIM=0.8730, time=0.0360s
File 0413_0.95_0.2.jpg: PSNR=19.43, SSIM=0.9234, time=0.0375s
File 1001_0.8_0.16.jpg: PSNR=17.30, SSIM=0.8992, time=0.0477s
File 1002_1_0.16.jpg: PSNR=15.14, SSIM=0.8669, time=0.0411s
File 1005_0.8_0.12.jpg: PSNR=14.30, SSIM=0.8329, time=0.0704s
File 1006_1_0.16.jpg: PSNR=14.11, SSIM=0.8189, time=0.0389s
File 1007_0.95_0.08.jpg: PSNR=13.95, SSIM=0.8176, time=0.0366s
File 1008_0.9_0.12.jpg: PSNR=15.90, SSIM=0.8846, time=0.0416s
File 1009_0.85_0.12.jpg: PSNR=18.77, SSIM=0.8798, time=0.0367s
File 1010_0.85_0.08.jpg: PSNR=13.09, SSIM=0.8368, time=0.0833s
File 1011_0.95_0.12.jpg: PSNR=19.50, SSIM=0.8879, time=0.0408s
File 1012_0.95_0.08.jpg: PSNR=20.76, SSIM=0.8986, time=0.0399s
File 1015_0.8_0.12.jpg: PSNR=15.46, SSIM=0.7903, time=0.0431s
File 1016_0.9_0.16.jpg: PSNR=18.11, SSIM=0.8957, time=0.0374s
File 1018_0.85_0.12.jpg: PSNR=10.86, SSIM=0.7645, time=0.0410s
File 1020_0.95_0.08.jpg: PSNR=11.18, SSIM=0.7192, time=0.0501s
File 1022_0.85_0.12.jpg: PSNR=10.97, SSIM=0.7264, time=0.0487s
File 1027_0.8_0.08.jpg: PSNR=21.97, SSIM=0.9313, time=0.0495s
File 1030_0.95_0.12.jpg: PSNR=17.76, SSIM=0.8853, time=0.0509s
File 1034_0.9_0.16.jpg: PSNR=12.52, SSIM=0.7960, time=0.0536s
File 1037_0.8_0.12.jpg: PSNR=9.89, SSIM=0.6859, time=0.0865s
File 1038_1_0.16.jpg: PSNR=10.86, SSIM=0.7182, time=0.0690s
File 1040_1_0.2.jpg: PSNR=18.45, SSIM=0.8874, time=0.0409s
File 1042_0.95_0.08.jpg: PSNR=20.79, SSIM=0.9241, time=0.0401s
File 1044_0.85_0.12.jpg: PSNR=13.28, SSIM=0.8035, time=0.0358s
File 1046_0.9_0.16.jpg: PSNR=18.53, SSIM=0.8963, time=0.0442s
File 1048_0.9_0.2.jpg: PSNR=21.53, SSIM=0.9216, time=0.0429s
File 1050_0.8_0.08.jpg: PSNR=20.75, SSIM=0.9056, time=0.0394s
File 1051_1_0.12.jpg: PSNR=14.57, SSIM=0.8847, time=0.0472s
File 1053_0.95_0.16.jpg: PSNR=14.18, SSIM=0.8566, time=0.0724s
File 1055_0.95_0.2.jpg: PSNR=26.50, SSIM=0.9672, time=0.1025s
File 1057_0.95_0.16.jpg: PSNR=17.28, SSIM=0.8448, time=0.0406s
File 1059_0.95_0.2.jpg: PSNR=20.38, SSIM=0.9412, time=0.0461s
File 1060_0.85_0.16.jpg: PSNR=17.29, SSIM=0.8392, time=0.0408s
File 1063_0.9_0.12.jpg: PSNR=20.95, SSIM=0.9330, time=0.0502s
File 1400_1.png: PSNR=20.16, SSIM=0.9077, time=0.0550s
File 1400_10.png: PSNR=18.90, SSIM=0.8427, time=0.0560s
File 1400_2.png: PSNR=20.10, SSIM=0.9006, time=0.0558s
File 1400_3.png: PSNR=20.01, SSIM=0.8934, time=0.0660s
File 1400_4.png: PSNR=19.91, SSIM=0.8861, time=0.0584s
File 1400_5.png: PSNR=19.79, SSIM=0.8786, time=0.0555s
File 1400_6.png: PSNR=19.65, SSIM=0.8714, time=0.0531s
File 1400_7.png: PSNR=19.49, SSIM=0.8640, time=0.0832s
File 1400_8.png: PSNR=19.31, SSIM=0.8568, time=0.0578s
File 1400_9.png: PSNR=19.11, SSIM=0.8496, time=0.0657s
File 1401_1.png: PSNR=20.00, SSIM=0.8967, time=0.0611s
File 1401_10.png: PSNR=19.98, SSIM=0.8402, time=0.0643s
File 1401_2.png: PSNR=20.05, SSIM=0.8897, time=0.0593s
File 1401_3.png: PSNR=20.10, SSIM=0.8825, time=0.0674s
File 1401_4.png: PSNR=20.08, SSIM=0.8754, time=0.0534s
File 1401_5.png: PSNR=20.10, SSIM=0.8693, time=0.0575s
File 1401_6.png: PSNR=20.11, SSIM=0.8626, time=0.0517s
File 1401_7.png: PSNR=20.10, SSIM=0.8565, time=0.0558s
File 1401_8.png: PSNR=20.08, SSIM=0.8511, time=0.0508s
File 1401_9.png: PSNR=20.03, SSIM=0.8451, time=0.0621s
File 1402_1.png: PSNR=23.63, SSIM=0.8917, time=0.0531s
File 1402_10.png: PSNR=22.85, SSIM=0.8144, time=0.0496s
File 1402_2.png: PSNR=23.71, SSIM=0.8820, time=0.0476s
File 1402_3.png: PSNR=23.76, SSIM=0.8727, time=0.0492s
File 1402_4.png: PSNR=23.77, SSIM=0.8638, time=0.0556s
File 1402_5.png: PSNR=23.75, SSIM=0.8551, time=0.0521s
File 1402_6.png: PSNR=23.68, SSIM=0.8468, time=0.0481s
File 1402_7.png: PSNR=23.57, SSIM=0.8382, time=0.0490s
File 1402_8.png: PSNR=23.22, SSIM=0.8296, time=0.0494s
File 1402_9.png: PSNR=23.05, SSIM=0.8219, time=0.0537s
File 1403_1.png: PSNR=25.90, SSIM=0.8948, time=0.0541s
File 1403_10.png: PSNR=20.45, SSIM=0.8001, time=0.0528s
File 1403_2.png: PSNR=25.43, SSIM=0.8820, time=0.0547s
File 1403_3.png: PSNR=24.95, SSIM=0.8712, time=0.0551s
File 1403_4.png: PSNR=24.28, SSIM=0.8591, time=0.0516s
File 1403_5.png: PSNR=23.67, SSIM=0.8483, time=0.0589s
File 1403_6.png: PSNR=22.97, SSIM=0.8382, time=0.0597s
File 1403_7.png: PSNR=22.31, SSIM=0.8278, time=0.0648s
File 1403_8.png: PSNR=21.73, SSIM=0.8183, time=0.0589s
File 1403_9.png: PSNR=21.09, SSIM=0.8095, time=0.0617s
File 1404_1.png: PSNR=21.78, SSIM=0.9234, time=0.0652s
File 1404_10.png: PSNR=22.59, SSIM=0.9124, time=0.0679s
File 1404_2.png: PSNR=21.95, SSIM=0.9232, time=0.0664s
File 1404_3.png: PSNR=22.10, SSIM=0.9228, time=0.0693s
File 1404_4.png: PSNR=22.04, SSIM=0.9226, time=0.0779s
File 1404_5.png: PSNR=22.19, SSIM=0.9211, time=0.0682s
File 1404_6.png: PSNR=22.32, SSIM=0.9196, time=0.0560s
File 1404_7.png: PSNR=22.45, SSIM=0.9183, time=0.0552s
File 1404_8.png: PSNR=22.53, SSIM=0.9163, time=0.0568s
File 1404_9.png: PSNR=22.58, SSIM=0.9146, time=0.0579s
File 1405_1.png: PSNR=18.46, SSIM=0.9211, time=0.0558s
File 1405_10.png: PSNR=19.99, SSIM=0.9080, time=0.0590s
File 1405_2.png: PSNR=18.65, SSIM=0.9205, time=0.0510s
File 1405_3.png: PSNR=18.86, SSIM=0.9199, time=0.0616s
File 1405_4.png: PSNR=19.07, SSIM=0.9187, time=0.0643s
File 1405_5.png: PSNR=19.11, SSIM=0.9163, time=0.0512s
File 1405_6.png: PSNR=19.32, SSIM=0.9155, time=0.0657s
File 1405_7.png: PSNR=19.50, SSIM=0.9139, time=0.0601s
File 1405_8.png: PSNR=19.68, SSIM=0.9122, time=0.0574s
File 1405_9.png: PSNR=19.84, SSIM=0.9101, time=0.0590s
File 1406_1.png: PSNR=20.46, SSIM=0.9184, time=0.0602s
File 1406_10.png: PSNR=20.96, SSIM=0.8974, time=0.0780s
File 1406_2.png: PSNR=20.58, SSIM=0.9177, time=0.0666s
File 1406_3.png: PSNR=20.69, SSIM=0.9164, time=0.0575s
File 1406_4.png: PSNR=20.80, SSIM=0.9147, time=0.0581s
File 1406_5.png: PSNR=20.89, SSIM=0.9126, time=0.0532s
File 1406_6.png: PSNR=20.98, SSIM=0.9102, time=0.0527s
File 1406_7.png: PSNR=21.06, SSIM=0.9076, time=0.0557s
File 1406_8.png: PSNR=21.07, SSIM=0.9045, time=0.0510s
File 1406_9.png: PSNR=21.08, SSIM=0.9012, time=0.0570s
File 1407_1.png: PSNR=16.65, SSIM=0.8998, time=0.0567s
File 1407_10.png: PSNR=17.82, SSIM=0.8969, time=0.0561s
File 1407_2.png: PSNR=16.78, SSIM=0.8997, time=0.0563s
File 1407_3.png: PSNR=16.90, SSIM=0.8994, time=0.0505s
File 1407_4.png: PSNR=17.04, SSIM=0.8993, time=0.0586s
File 1407_5.png: PSNR=17.17, SSIM=0.8989, time=0.0502s
File 1407_6.png: PSNR=17.30, SSIM=0.8985, time=0.0539s
File 1407_7.png: PSNR=17.43, SSIM=0.8980, time=0.0498s
File 1407_8.png: PSNR=17.56, SSIM=0.8975, time=0.0529s
File 1407_9.png: PSNR=17.70, SSIM=0.8976, time=0.0600s
File 1408_1.png: PSNR=17.19, SSIM=0.9045, time=0.0586s
File 1408_10.png: PSNR=18.05, SSIM=0.9010, time=0.0583s
File 1408_2.png: PSNR=17.29, SSIM=0.9045, time=0.0614s
File 1408_3.png: PSNR=17.40, SSIM=0.9042, time=0.0565s
File 1408_4.png: PSNR=17.50, SSIM=0.9041, time=0.0579s
File 1408_5.png: PSNR=17.61, SSIM=0.9039, time=0.0673s
File 1408_6.png: PSNR=17.70, SSIM=0.9035, time=0.0612s
File 1408_7.png: PSNR=17.80, SSIM=0.9030, time=0.0748s
File 1408_8.png: PSNR=17.89, SSIM=0.9025, time=0.0767s
File 1408_9.png: PSNR=17.97, SSIM=0.9016, time=0.0697s
File 1409_1.png: PSNR=18.62, SSIM=0.9088, time=0.0714s
File 1409_10.png: PSNR=21.35, SSIM=0.9073, time=0.0652s
File 1409_2.png: PSNR=18.90, SSIM=0.9101, time=0.0698s
File 1409_3.png: PSNR=19.16, SSIM=0.9100, time=0.0789s
File 1409_4.png: PSNR=19.49, SSIM=0.9107, time=0.0723s
File 1409_5.png: PSNR=19.84, SSIM=0.9109, time=0.0763s
File 1409_6.png: PSNR=20.26, SSIM=0.9103, time=0.0785s
File 1409_7.png: PSNR=20.39, SSIM=0.9101, time=0.0761s
File 1409_8.png: PSNR=20.71, SSIM=0.9093, time=0.0770s
File 1409_9.png: PSNR=21.10, SSIM=0.9080, time=0.0743s
File 1410_1.png: PSNR=15.67, SSIM=0.8269, time=0.0646s
File 1410_10.png: PSNR=16.72, SSIM=0.8447, time=0.0791s
File 1410_2.png: PSNR=15.79, SSIM=0.8296, time=0.0715s
File 1410_3.png: PSNR=15.90, SSIM=0.8319, time=0.0637s
File 1410_4.png: PSNR=16.02, SSIM=0.8342, time=0.0607s
File 1410_5.png: PSNR=16.13, SSIM=0.8361, time=0.0518s
File 1410_6.png: PSNR=16.25, SSIM=0.8380, time=0.0511s
File 1410_7.png: PSNR=16.37, SSIM=0.8398, time=0.0506s
File 1410_8.png: PSNR=16.49, SSIM=0.8416, time=0.0582s
File 1410_9.png: PSNR=16.61, SSIM=0.8433, time=0.0575s
File 1411_1.png: PSNR=19.38, SSIM=0.9061, time=0.0551s
File 1411_10.png: PSNR=20.79, SSIM=0.8657, time=0.0597s
File 1411_2.png: PSNR=19.59, SSIM=0.9021, time=0.0516s
File 1411_3.png: PSNR=19.67, SSIM=0.8974, time=0.0508s
File 1411_4.png: PSNR=19.88, SSIM=0.8922, time=0.0533s
File 1411_5.png: PSNR=20.10, SSIM=0.8889, time=0.0500s
File 1411_6.png: PSNR=20.27, SSIM=0.8844, time=0.0530s
File 1411_7.png: PSNR=20.44, SSIM=0.8797, time=0.0512s
File 1411_8.png: PSNR=20.58, SSIM=0.8751, time=0.0503s
File 1411_9.png: PSNR=20.71, SSIM=0.8703, time=0.0525s
File 1412_1.png: PSNR=15.11, SSIM=0.8147, time=0.0613s
File 1412_10.png: PSNR=15.68, SSIM=0.7987, time=0.0511s
File 1412_2.png: PSNR=15.20, SSIM=0.8130, time=0.0653s
File 1412_3.png: PSNR=15.28, SSIM=0.8111, time=0.0696s
File 1412_4.png: PSNR=15.29, SSIM=0.8091, time=0.0609s
File 1412_5.png: PSNR=15.44, SSIM=0.8074, time=0.0535s
File 1412_6.png: PSNR=15.44, SSIM=0.8054, time=0.0528s
File 1412_7.png: PSNR=15.51, SSIM=0.8034, time=0.0603s
File 1412_8.png: PSNR=15.57, SSIM=0.8018, time=0.0581s
File 1412_9.png: PSNR=15.63, SSIM=0.8002, time=0.0526s
File 1413_1.png: PSNR=16.37, SSIM=0.8118, time=0.0491s
File 1413_10.png: PSNR=19.33, SSIM=0.8305, time=0.0516s
File 1413_2.png: PSNR=16.67, SSIM=0.8157, time=0.0502s
File 1413_3.png: PSNR=16.99, SSIM=0.8190, time=0.0526s
File 1413_4.png: PSNR=17.33, SSIM=0.8213, time=0.0524s
File 1413_5.png: PSNR=17.68, SSIM=0.8243, time=0.0575s
File 1413_6.png: PSNR=18.04, SSIM=0.8266, time=0.0528s
File 1413_7.png: PSNR=18.39, SSIM=0.8282, time=0.0572s
File 1413_8.png: PSNR=18.74, SSIM=0.8295, time=0.0499s
File 1413_9.png: PSNR=19.04, SSIM=0.8301, time=0.0562s
File 1414_1.png: PSNR=15.67, SSIM=0.8039, time=0.0494s
File 1414_10.png: PSNR=17.40, SSIM=0.8213, time=0.0674s
File 1414_2.png: PSNR=15.87, SSIM=0.8057, time=0.0560s
File 1414_3.png: PSNR=15.95, SSIM=0.8083, time=0.0597s
File 1414_4.png: PSNR=16.16, SSIM=0.8097, time=0.0572s
File 1414_5.png: PSNR=16.37, SSIM=0.8118, time=0.0702s
File 1414_6.png: PSNR=16.58, SSIM=0.8136, time=0.0525s
File 1414_7.png: PSNR=16.79, SSIM=0.8155, time=0.0679s
File 1414_8.png: PSNR=17.00, SSIM=0.8173, time=0.0545s
File 1414_9.png: PSNR=17.20, SSIM=0.8190, time=0.0724s
File 1415_1.png: PSNR=15.14, SSIM=0.7730, time=0.0662s
File 1415_10.png: PSNR=17.39, SSIM=0.8179, time=0.0644s
File 1415_2.png: PSNR=15.36, SSIM=0.7789, time=0.0722s
File 1415_3.png: PSNR=15.58, SSIM=0.7848, time=0.0767s
File 1415_4.png: PSNR=15.77, SSIM=0.7885, time=0.0790s
File 1415_5.png: PSNR=16.00, SSIM=0.7938, time=0.0689s
File 1415_6.png: PSNR=16.26, SSIM=0.7989, time=0.0736s
File 1415_7.png: PSNR=16.52, SSIM=0.8042, time=0.0747s
File 1415_8.png: PSNR=16.80, SSIM=0.8088, time=0.0685s
File 1415_9.png: PSNR=17.09, SSIM=0.8135, time=0.0763s
File 1416_1.png: PSNR=10.57, SSIM=0.7735, time=0.0752s
File 1416_10.png: PSNR=10.83, SSIM=0.7658, time=0.0697s
File 1416_2.png: PSNR=10.61, SSIM=0.7729, time=0.0525s
File 1416_3.png: PSNR=10.64, SSIM=0.7726, time=0.0534s
File 1416_4.png: PSNR=10.68, SSIM=0.7718, time=0.0596s
File 1416_5.png: PSNR=10.72, SSIM=0.7711, time=0.0550s
File 1416_6.png: PSNR=10.76, SSIM=0.7704, time=0.0531s
File 1416_7.png: PSNR=10.73, SSIM=0.7677, time=0.0530s
File 1416_8.png: PSNR=10.77, SSIM=0.7670, time=0.0577s
File 1416_9.png: PSNR=10.80, SSIM=0.7665, time=0.0565s
File 1417_1.png: PSNR=16.32, SSIM=0.8881, time=0.0543s
File 1417_10.png: PSNR=19.12, SSIM=0.8913, time=0.0661s
File 1417_2.png: PSNR=16.58, SSIM=0.8897, time=0.0533s
File 1417_3.png: PSNR=16.85, SSIM=0.8907, time=0.0617s
File 1417_4.png: PSNR=17.15, SSIM=0.8914, time=0.0536s
File 1417_5.png: PSNR=17.45, SSIM=0.8923, time=0.0642s
File 1417_6.png: PSNR=17.76, SSIM=0.8924, time=0.0564s
File 1417_7.png: PSNR=18.09, SSIM=0.8926, time=0.0626s
File 1417_8.png: PSNR=18.43, SSIM=0.8921, time=0.0530s
File 1417_9.png: PSNR=18.77, SSIM=0.8918, time=0.0512s
File 1418_1.png: PSNR=17.44, SSIM=0.9046, time=0.0516s
File 1418_10.png: PSNR=18.86, SSIM=0.8818, time=0.0521s
File 1418_2.png: PSNR=17.59, SSIM=0.9025, time=0.0535s
File 1418_3.png: PSNR=17.75, SSIM=0.9002, time=0.0517s
File 1418_4.png: PSNR=17.92, SSIM=0.8981, time=0.0535s
File 1418_5.png: PSNR=18.08, SSIM=0.8955, time=0.0626s
File 1418_6.png: PSNR=18.24, SSIM=0.8931, time=0.0539s
File 1418_7.png: PSNR=18.41, SSIM=0.8905, time=0.0532s
File 1418_8.png: PSNR=18.56, SSIM=0.8875, time=0.0593s
File 1418_9.png: PSNR=18.72, SSIM=0.8847, time=0.0531s
File 1419_1.png: PSNR=19.18, SSIM=0.9305, time=0.0565s
File 1419_10.png: PSNR=20.27, SSIM=0.9048, time=0.0523s
File 1419_2.png: PSNR=19.32, SSIM=0.9281, time=0.0564s
File 1419_3.png: PSNR=19.47, SSIM=0.9260, time=0.0544s
File 1419_4.png: PSNR=19.61, SSIM=0.9234, time=0.0578s
File 1419_5.png: PSNR=19.76, SSIM=0.9207, time=0.0588s
File 1419_6.png: PSNR=19.88, SSIM=0.9178, time=0.0531s
File 1419_7.png: PSNR=20.01, SSIM=0.9149, time=0.0519s
File 1419_8.png: PSNR=20.11, SSIM=0.9115, time=0.0518s
File 1419_9.png: PSNR=20.21, SSIM=0.9083, time=0.0603s
File 1420_1.png: PSNR=17.74, SSIM=0.8828, time=0.0515s
File 1420_10.png: PSNR=20.04, SSIM=0.8664, time=0.0491s
File 1420_2.png: PSNR=18.01, SSIM=0.8829, time=0.0627s
File 1420_3.png: PSNR=18.29, SSIM=0.8820, time=0.0526s
File 1420_4.png: PSNR=18.57, SSIM=0.8807, time=0.0577s
File 1420_5.png: PSNR=18.86, SSIM=0.8793, time=0.0609s
File 1420_6.png: PSNR=19.15, SSIM=0.8776, time=0.0610s
File 1420_7.png: PSNR=19.43, SSIM=0.8754, time=0.0674s
File 1420_8.png: PSNR=19.67, SSIM=0.8728, time=0.0756s
File 1420_9.png: PSNR=19.88, SSIM=0.8698, time=0.0598s
File 1421_1.png: PSNR=18.14, SSIM=0.8916, time=0.0637s
File 1421_10.png: PSNR=18.03, SSIM=0.8568, time=0.0485s
File 1421_2.png: PSNR=18.25, SSIM=0.8884, time=0.0568s
File 1421_3.png: PSNR=18.28, SSIM=0.8840, time=0.0532s
File 1421_4.png: PSNR=18.29, SSIM=0.8801, time=0.0573s
File 1421_5.png: PSNR=17.76, SSIM=0.8734, time=0.0636s
File 1421_6.png: PSNR=17.82, SSIM=0.8698, time=0.0732s
File 1421_7.png: PSNR=17.88, SSIM=0.8668, time=0.0672s
File 1421_8.png: PSNR=17.93, SSIM=0.8632, time=0.0639s
File 1421_9.png: PSNR=17.99, SSIM=0.8604, time=0.0659s
File 1422_1.png: PSNR=20.70, SSIM=0.8365, time=0.0655s
File 1422_10.png: PSNR=19.25, SSIM=0.7566, time=0.0538s
File 1422_2.png: PSNR=20.87, SSIM=0.8278, time=0.0507s
File 1422_3.png: PSNR=20.87, SSIM=0.8173, time=0.0504s
File 1422_4.png: PSNR=20.92, SSIM=0.8097, time=0.0601s
File 1422_5.png: PSNR=20.92, SSIM=0.8020, time=0.0501s
File 1422_6.png: PSNR=21.16, SSIM=0.8013, time=0.0550s
File 1422_7.png: PSNR=20.88, SSIM=0.7915, time=0.0538s
File 1422_8.png: PSNR=20.65, SSIM=0.7840, time=0.0601s
File 1422_9.png: PSNR=19.94, SSIM=0.7691, time=0.0500s
File 1423_1.png: PSNR=23.63, SSIM=0.8246, time=0.0509s
File 1423_10.png: PSNR=15.52, SSIM=0.7053, time=0.0529s
File 1423_2.png: PSNR=22.41, SSIM=0.8077, time=0.0564s
File 1423_3.png: PSNR=21.45, SSIM=0.7933, time=0.0505s
File 1423_4.png: PSNR=20.31, SSIM=0.7779, time=0.0511s
File 1423_5.png: PSNR=19.45, SSIM=0.7653, time=0.0506s
File 1423_6.png: PSNR=18.60, SSIM=0.7539, time=0.0555s
File 1423_7.png: PSNR=17.83, SSIM=0.7414, time=0.0495s
File 1423_8.png: PSNR=16.95, SSIM=0.7286, time=0.0516s
File 1423_9.png: PSNR=16.00, SSIM=0.7150, time=0.0567s
File 1424_1.png: PSNR=18.50, SSIM=0.8907, time=0.0522s
File 1424_10.png: PSNR=19.06, SSIM=0.8476, time=0.0522s
File 1424_2.png: PSNR=18.64, SSIM=0.8855, time=0.0635s
File 1424_3.png: PSNR=18.75, SSIM=0.8807, time=0.0591s
File 1424_4.png: PSNR=18.89, SSIM=0.8765, time=0.0602s
File 1424_5.png: PSNR=19.00, SSIM=0.8716, time=0.0657s
File 1424_6.png: PSNR=19.08, SSIM=0.8674, time=0.0700s
File 1424_7.png: PSNR=19.18, SSIM=0.8631, time=0.0671s
File 1424_8.png: PSNR=19.14, SSIM=0.8571, time=0.0634s
File 1424_9.png: PSNR=19.18, SSIM=0.8537, time=0.0687s
File 1425_1.png: PSNR=23.31, SSIM=0.9160, time=0.0711s
File 1425_10.png: PSNR=21.00, SSIM=0.8326, time=0.0672s
File 1425_2.png: PSNR=23.29, SSIM=0.9076, time=0.0533s
File 1425_3.png: PSNR=23.22, SSIM=0.8988, time=0.0533s
File 1425_4.png: PSNR=23.08, SSIM=0.8899, time=0.0548s
File 1425_5.png: PSNR=22.88, SSIM=0.8805, time=0.0519s
File 1425_6.png: PSNR=22.61, SSIM=0.8713, time=0.0492s
File 1425_7.png: PSNR=22.29, SSIM=0.8619, time=0.0497s
File 1425_8.png: PSNR=21.91, SSIM=0.8523, time=0.0529s
File 1425_9.png: PSNR=21.48, SSIM=0.8425, time=0.0504s
File 1426_1.png: PSNR=22.71, SSIM=0.8890, time=0.0611s
File 1426_10.png: PSNR=20.68, SSIM=0.8096, time=0.0494s
File 1426_2.png: PSNR=22.63, SSIM=0.8785, time=0.0470s
File 1426_3.png: PSNR=22.46, SSIM=0.8689, time=0.0513s
File 1426_4.png: PSNR=22.28, SSIM=0.8595, time=0.0508s
File 1426_5.png: PSNR=22.08, SSIM=0.8507, time=0.0613s
File 1426_6.png: PSNR=21.84, SSIM=0.8419, time=0.0531s
File 1426_7.png: PSNR=21.58, SSIM=0.8337, time=0.0556s
File 1426_8.png: PSNR=21.30, SSIM=0.8253, time=0.0498s
File 1426_9.png: PSNR=21.00, SSIM=0.8173, time=0.0513s
File 1427_1.png: PSNR=15.21, SSIM=0.7914, time=0.0491s
File 1427_10.png: PSNR=15.39, SSIM=0.7544, time=0.0572s
File 1427_2.png: PSNR=15.22, SSIM=0.7855, time=0.0502s
File 1427_3.png: PSNR=15.27, SSIM=0.7808, time=0.0508s
File 1427_4.png: PSNR=15.27, SSIM=0.7753, time=0.0519s
File 1427_5.png: PSNR=15.29, SSIM=0.7716, time=0.0504s
File 1427_6.png: PSNR=15.34, SSIM=0.7679, time=0.0533s
File 1427_7.png: PSNR=15.36, SSIM=0.7654, time=0.0626s
File 1427_8.png: PSNR=15.38, SSIM=0.7605, time=0.0644s
File 1427_9.png: PSNR=15.39, SSIM=0.7577, time=0.0684s
File 1428_1.png: PSNR=19.71, SSIM=0.8853, time=0.0697s
File 1428_10.png: PSNR=19.21, SSIM=0.8238, time=0.0752s
File 1428_2.png: PSNR=19.72, SSIM=0.8781, time=0.0527s
File 1428_3.png: PSNR=19.72, SSIM=0.8708, time=0.0574s
File 1428_4.png: PSNR=19.70, SSIM=0.8640, time=0.0501s
File 1428_5.png: PSNR=19.66, SSIM=0.8569, time=0.0567s
File 1428_6.png: PSNR=19.61, SSIM=0.8503, time=0.0492s
File 1428_7.png: PSNR=19.54, SSIM=0.8435, time=0.0519s
File 1428_8.png: PSNR=19.45, SSIM=0.8367, time=0.0493s
File 1428_9.png: PSNR=19.34, SSIM=0.8302, time=0.0518s
File 1429_1.png: PSNR=23.94, SSIM=0.8780, time=0.0539s
File 1429_10.png: PSNR=20.00, SSIM=0.7486, time=0.0493s
File 1429_2.png: PSNR=23.68, SSIM=0.8627, time=0.0590s
File 1429_3.png: PSNR=23.35, SSIM=0.8479, time=0.0625s
File 1429_4.png: PSNR=22.95, SSIM=0.8327, time=0.0568s
File 1429_5.png: PSNR=22.52, SSIM=0.8185, time=0.0567s
File 1429_6.png: PSNR=22.05, SSIM=0.8034, time=0.0500s
File 1429_7.png: PSNR=21.55, SSIM=0.7889, time=0.0515s
File 1429_8.png: PSNR=21.05, SSIM=0.7750, time=0.0591s
File 1429_9.png: PSNR=20.53, SSIM=0.7610, time=0.0556s
File 1430_1.png: PSNR=23.14, SSIM=0.7863, time=0.0532s
File 1430_10.png: PSNR=19.96, SSIM=0.6759, time=0.0510s
File 1430_2.png: PSNR=22.94, SSIM=0.7694, time=0.0493s
File 1430_3.png: PSNR=22.67, SSIM=0.7528, time=0.0601s
File 1430_4.png: PSNR=22.36, SSIM=0.7395, time=0.0541s
File 1430_5.png: PSNR=21.99, SSIM=0.7276, time=0.0659s
File 1430_6.png: PSNR=21.60, SSIM=0.7161, time=0.0631s
File 1430_7.png: PSNR=21.16, SSIM=0.7043, time=0.0637s
File 1430_8.png: PSNR=20.75, SSIM=0.6939, time=0.0500s
File 1430_9.png: PSNR=20.31, SSIM=0.6847, time=0.0550s
File 1431_1.png: PSNR=24.62, SSIM=0.9058, time=0.0493s
File 1431_10.png: PSNR=22.71, SSIM=0.8204, time=0.0483s
File 1431_2.png: PSNR=24.62, SSIM=0.8962, time=0.0527s
File 1431_3.png: PSNR=24.57, SSIM=0.8875, time=0.0478s
File 1431_4.png: PSNR=24.47, SSIM=0.8781, time=0.0494s
File 1431_5.png: PSNR=24.23, SSIM=0.8690, time=0.0527s
File 1431_6.png: PSNR=24.03, SSIM=0.8597, time=0.0501s
File 1431_7.png: PSNR=23.77, SSIM=0.8502, time=0.0493s
File 1431_8.png: PSNR=23.46, SSIM=0.8399, time=0.0501s
File 1431_9.png: PSNR=23.11, SSIM=0.8298, time=0.0498s
File 1432_1.png: PSNR=22.60, SSIM=0.8690, time=0.0564s
File 1432_10.png: PSNR=22.49, SSIM=0.8093, time=0.0496s
File 1432_2.png: PSNR=22.65, SSIM=0.8612, time=0.0508s
File 1432_3.png: PSNR=22.70, SSIM=0.8550, time=0.0537s
File 1432_4.png: PSNR=22.73, SSIM=0.8489, time=0.0547s
File 1432_5.png: PSNR=22.73, SSIM=0.8399, time=0.0561s
File 1432_6.png: PSNR=22.73, SSIM=0.8334, time=0.0522s
File 1432_7.png: PSNR=22.70, SSIM=0.8277, time=0.0544s
File 1432_8.png: PSNR=22.65, SSIM=0.8218, time=0.0578s
File 1432_9.png: PSNR=22.58, SSIM=0.8157, time=0.0740s
File 1433_1.png: PSNR=20.76, SSIM=0.8679, time=0.0752s
File 1433_10.png: PSNR=21.41, SSIM=0.8157, time=0.0639s
File 1433_2.png: PSNR=20.90, SSIM=0.8613, time=0.0715s
File 1433_3.png: PSNR=21.02, SSIM=0.8549, time=0.0699s
File 1433_4.png: PSNR=21.08, SSIM=0.8486, time=0.0673s
